id,age,income,home,emp_length,intent,amount,rate,status,percent_income,default,cred_length,age_group
27224,35,126696,Mortgage,19,Medical,24250,10.38,0,0.19,N,6,35-39
27225,27,127000,Mortgage,6,Personal,21000,10.99,0,0.17,N,8,25-29
27226,29,127000,Mortgage,1,Personal,24250,11.36,0,0.19,N,8,25-29
27227,30,115000,Mortgage,3,Debtconsolidation,20000,14.59,1,0.17,N,7,30-34
27228,28,127000,Mortgage,9,Debtconsolidation,8400,12.87,0,0.07,N,7,25-29
27229,33,116000,Mortgage,2,Homeimprovement,5000,12.99,1,0.04,N,5,30-34
27230,27,128000,Mortgage,11,Venture,32000,11.11,0,0.25,N,7,25-29
27231,27,128000,Mortgage,2,Debtconsolidation,18000,11.83,0,0.14,N,6,25-29
27232,27,116000,Mortgage,0,Education,3500,12.53,1,0.03,N,10,25-29
27233,27,116000,Mortgage,4,Homeimprovement,25000,13.36,1,0.22,Y,7,25-29
27234,32,128004,Own,0,Venture,11000,10.99,0,0.09,N,8,30-34
27235,34,128148,Mortgage,2,Debtconsolidation,15000,5.99,0,0.12,N,6,30-34
27236,28,128400,Mortgage,3,Personal,4000,13.35,0,0.03,Y,8,25-29
27237,27,116899,Mortgage,12,Debtconsolidation,12000,10.75,1,0.1,N,7,25-29
27238,35,60000,Rent,4,Debtconsolidation,15000,13.49,0,0.25,Y,6,35-39
27239,31,60000,Rent,11,Education,15000,11.71,0,0.25,N,8,30-34
27240,27,129700,Mortgage,1,Personal,10000,6.54,0,0.08,N,9,25-29
27241,27,129900,Mortgage,11,Medical,3100,11.11,0,0.02,N,8,25-29
27242,29,129996,Mortgage,0,Education,30000,18.79,0,0.23,N,8,25-29
27243,27,129996,Mortgage,11,Personal,4800,9.63,0,0.04,N,9,25-29
27244,30,130000,Mortgage,14,Venture,4000,10.99,0,0.03,N,6,30-34
27245,30,130000,Mortgage,8,Venture,27000,11.71,0,0.21,N,6,30-34
27246,31,60000,Rent,4,Education,15000,8.49,0,0.25,N,9,30-34
27247,27,130000,Own,3,Medical,15000,6.03,0,0.12,N,10,25-29
27248,35,130000,Mortgage,15,Debtconsolidation,5000,10.65,0,0.04,N,7,35-39
27249,35,60000,Rent,18,Homeimprovement,15000,13.43,0,0.25,N,5,35-39
27250,30,130000,Mortgage,14,Venture,7000,9.91,0,0.05,N,9,30-34
27251,27,130000,Mortgage,11,Debtconsolidation,10200,7.51,0,0.08,N,6,25-29
27252,32,130000,Mortgage,7,Medical,13000,12.69,0,0.1,N,8,30-34
27253,33,54000,Rent,17,Debtconsolidation,15000,11.86,1,0.28,N,7,30-34
27254,29,130000,Own,7,Venture,7000,14.65,0,0.05,N,9,25-29
27255,31,60000,Rent,6,Venture,15000,11.12,0,0.25,N,5,30-34
27256,34,130000,Mortgage,5,Debtconsolidation,20000,10.65,0,0.15,N,10,30-34
27257,32,130000,Mortgage,12,Medical,16500,5.42,0,0.13,N,8,30-34
27258,29,130000,Mortgage,5,Education,24800,7.49,0,0.19,N,10,25-29
27259,33,118000,Mortgage,12,Debtconsolidation,35000,17.49,1,0.3,Y,7,30-34
27260,31,130000,Mortgage,15,Medical,1600,13.99,0,0.01,Y,6,30-34
27261,34,60000,Rent,2,Medical,15000,7.88,0,0.25,N,7,30-34
27262,33,130000,Mortgage,7,Personal,2400,5.42,0,0.02,N,7,30-34
27263,29,130000,Mortgage,9,Debtconsolidation,4200,6.99,0,0.03,N,8,25-29
27264,30,130000,Mortgage,6,Debtconsolidation,10000,8.49,0,0.08,N,10,30-34
27265,32,130000,Mortgage,3,Education,28000,8.49,0,0.22,N,7,30-34
27266,34,54000,Rent,2,Homeimprovement,15000,14.11,1,0.28,Y,7,30-34
27267,27,130000,Mortgage,3,Venture,24000,10.99,0,0.18,N,10,25-29
27268,31,130000,Mortgage,10,Medical,9800,8.49,0,0.08,N,5,30-34
27269,33,60000,Rent,0,Personal,15000,13.79,0,0.25,Y,7,30-34
27270,35,54000,Rent,1,Venture,15000,15.88,1,0.28,Y,8,35-39
27271,32,130000,Mortgage,13,Education,7500,7.29,0,0.06,N,6,30-34
27272,30,130000,Mortgage,3,Education,33250,13.06,0,0.26,Y,5,30-34
27273,28,118000,Mortgage,6,Personal,25000,20.11,1,0.21,Y,6,25-29
27274,28,61000,Rent,12,Homeimprovement,15000,13.99,0,0.25,N,7,25-29
27275,27,130000,Mortgage,11,Education,11000,9.62,0,0.08,N,5,25-29
27276,27,130000,Mortgage,2,Venture,5000,9.99,0,0.04,N,9,25-29
27277,27,130000,Mortgage,5,Homeimprovement,15000,5.79,0,0.12,N,7,25-29
27278,27,130000,Mortgage,0,Personal,8000,13.35,0,0.06,Y,7,25-29
27279,28,130000,Mortgage,12,Personal,13000,10.75,0,0.1,N,10,25-29
27280,32,118000,Mortgage,3,Debtconsolidation,8875,14.84,1,0.08,N,5,30-34
27281,34,130000,Mortgage,5,Medical,6450,13.23,0,0.05,N,7,30-34
27282,31,55200,Rent,5,Medical,15000,15.58,1,0.27,Y,10,30-34
27283,28,61500,Rent,2,Medical,15000,10.37,0,0.24,N,6,25-29
27284,35,130000,Mortgage,15,Homeimprovement,7000,13.98,0,0.05,Y,5,35-39
27285,34,130000,Mortgage,5,Homeimprovement,5000,17.56,0,0.04,N,7,30-34
27286,27,61584,Rent,3,Venture,15000,15.21,0,0.24,N,6,25-29
27287,35,130000,Mortgage,3,Debtconsolidation,9000,12.73,0,0.07,Y,8,35-39
27288,29,61656,Rent,4,Venture,15000,6.91,0,0.24,N,10,25-29
27289,27,130000,Mortgage,1,Homeimprovement,21000,10.62,0,0.16,N,7,25-29
27290,28,62000,Rent,0,Education,15000,7.9,0,0.24,N,8,25-29
27291,33,118000,Mortgage,5,Debtconsolidation,25000,14.96,1,0.21,Y,9,30-34
27292,32,62000,Rent,5,Medical,15000,12.99,0,0.24,Y,6,30-34
27293,33,130000,Mortgage,9,Personal,25000,15.33,0,0.19,Y,10,30-34
27294,28,130000,Own,10,Education,24000,11.83,0,0.18,N,10,25-29
27295,27,130000,Own,12,Venture,21000,10.99,0,0.16,N,9,25-29
27296,30,22800,Own,4,Venture,7000,7.51,0,0.31,N,8,30-34
27297,33,62400,Rent,4,Education,15000,11.99,0,0.24,N,8,30-34
27298,28,130000,Mortgage,1,Education,5600,15.65,0,0.04,N,9,25-29
27299,28,57000,Rent,2,Venture,15000,14.11,1,0.26,N,10,25-29
27300,32,130000,Mortgage,0,Personal,12000,8.59,0,0.09,N,7,30-34
27301,29,130000,Mortgage,13,Venture,17500,8.94,0,0.13,N,9,25-29
27302,32,57223,Rent,0,Personal,15000,11.83,1,0.26,N,5,30-34
27303,29,130000,Mortgage,7,Debtconsolidation,18000,13.22,0,0.14,Y,8,25-29
27304,30,130000,Mortgage,14,Medical,6000,12.21,0,0.05,N,9,30-34
27305,28,130000,Mortgage,0,Education,9000,8.0,0,0.07,N,6,25-29
27306,30,130000,Mortgage,1,Homeimprovement,8500,12.84,0,0.07,Y,5,30-34
27307,34,118000,Mortgage,1,Education,25000,11.78,1,0.21,N,7,30-34
27308,29,130000,Mortgage,13,Debtconsolidation,6000,13.04,0,0.05,Y,9,25-29
27309,27,130000,Mortgage,12,Personal,5000,8.63,0,0.04,N,5,25-29
27310,28,130000,Mortgage,2,Homeimprovement,12000,13.55,0,0.09,Y,8,25-29
27311,35,130000,Mortgage,2,Personal,12000,10.08,0,0.09,N,7,35-39
27312,34,64000,Rent,5,Education,15000,10.25,0,0.23,N,8,30-34
27313,28,65000,Rent,13,Homeimprovement,15000,7.51,0,0.23,N,6,25-29
27314,29,130900,Mortgage,11,Venture,4800,11.71,0,0.04,N,9,25-29
27315,30,22584,Own,4,Medical,5000,7.51,0,0.22,N,10,30-34
27316,27,119000,Mortgage,7,Debtconsolidation,30000,18.25,1,0.25,N,7,25-29
27317,32,131000,Mortgage,2,Debtconsolidation,11200,10.25,0,0.09,N,5,30-34
27318,28,131004,Mortgage,5,Education,25000,7.9,0,0.19,N,5,25-29
27319,30,131004,Mortgage,14,Venture,5000,8.49,0,0.04,N,8,30-34
27320,28,131040,Mortgage,0,Venture,10000,13.35,0,0.08,Y,10,25-29
27321,27,120000,Mortgage,0,Homeimprovement,10000,12.61,1,0.08,N,6,25-29
27322,29,120000,Mortgage,5,Debtconsolidation,14000,6.17,1,0.12,N,9,25-29
27323,35,132000,Mortgage,14,Personal,22000,6.54,0,0.17,N,5,35-39
27324,32,132000,Mortgage,2,Venture,18000,10.99,0,0.14,N,5,30-34
27325,28,132000,Mortgage,5,Debtconsolidation,25000,9.99,0,0.19,N,10,25-29
27326,32,132000,Mortgage,16,Homeimprovement,25000,10.99,0,0.19,N,7,30-34
27327,28,132650,Mortgage,12,Medical,20000,10.65,0,0.15,N,5,25-29
27328,34,65000,Rent,3,Personal,15000,10.99,0,0.23,Y,6,30-34
27329,35,133000,Mortgage,3,Homeimprovement,15000,16.77,0,0.11,N,7,35-39
27330,29,65000,Rent,5,Venture,15000,11.83,0,0.23,N,9,25-29
27331,31,121000,Mortgage,2,Venture,12000,16.29,1,0.1,Y,6,30-34
27332,29,65000,Rent,4,Education,15000,16.0,0,0.23,N,8,25-29
27333,34,121000,Mortgage,8,Homeimprovement,12000,14.59,1,0.1,Y,8,30-34
27334,27,65000,Rent,5,Education,15000,12.84,0,0.23,Y,5,25-29
27335,30,134000,Mortgage,14,Debtconsolidation,5600,10.99,0,0.04,N,5,30-34
27336,29,134000,Mortgage,9,Debtconsolidation,6000,5.99,0,0.04,N,8,25-29
27337,35,122000,Mortgage,3,Venture,25000,15.2,1,0.2,N,10,35-39
27338,29,134000,Mortgage,2,Personal,8000,14.22,0,0.06,N,7,25-29
27339,30,134500,Mortgage,9,Debtconsolidation,24000,15.96,0,0.18,Y,6,30-34
27340,31,134748,Mortgage,15,Venture,18000,10.74,0,0.13,N,9,30-34
27341,28,51850,Rent,12,Medical,15000,10.99,1,0.25,N,9,25-29
27342,29,67000,Rent,1,Education,15000,13.57,0,0.22,N,9,25-29
27343,33,135000,Mortgage,13,Debtconsolidation,12000,7.9,0,0.09,N,7,30-34
27344,30,135000,Mortgage,8,Debtconsolidation,32000,7.9,0,0.24,N,9,30-34
27345,33,135000,Mortgage,6,Medical,22250,10.99,0,0.16,N,9,30-34
27346,34,135000,Mortgage,2,Personal,15000,5.42,0,0.11,N,6,30-34
27347,29,135000,Mortgage,14,Medical,24000,5.99,0,0.18,N,10,25-29
27348,28,135000,Mortgage,0,Medical,14400,5.42,0,0.11,N,8,25-29
27349,29,61000,Rent,2,Personal,15000,14.96,1,0.25,Y,8,25-29
27350,32,135000,Mortgage,10,Personal,10000,10.99,0,0.07,N,6,30-34
27351,29,67704,Rent,3,Personal,15000,11.86,0,0.22,N,8,25-29
27352,32,135000,Mortgage,1,Debtconsolidation,16000,10.99,0,0.12,N,10,30-34
27353,33,135000,Own,0,Personal,6275,6.91,0,0.05,N,7,30-34
27354,31,67800,Rent,7,Education,15000,11.89,0,0.22,N,8,30-34
27355,31,135000,Mortgage,14,Personal,15000,10.75,0,0.11,N,6,30-34
27356,27,135000,Mortgage,3,Medical,25000,11.12,0,0.19,N,8,25-29
27357,28,123000,Mortgage,0,Personal,10000,7.14,1,0.08,N,6,25-29
27358,31,135000,Mortgage,9,Venture,10000,7.14,0,0.07,N,6,30-34
27359,28,68004,Rent,1,Personal,15000,13.16,0,0.22,N,7,25-29
27360,28,123000,Mortgage,3,Debtconsolidation,15000,13.85,1,0.12,Y,9,25-29
27361,31,135000,Mortgage,2,Medical,20000,11.36,0,0.15,N,9,30-34
27362,33,135000,Mortgage,0,Venture,10000,7.51,0,0.07,N,10,30-34
27363,31,135000,Mortgage,12,Medical,15000,13.85,0,0.11,N,10,30-34
27364,32,135000,Mortgage,16,Personal,13000,7.88,0,0.1,N,5,30-34
27365,33,135000,Own,0,Personal,17500,11.83,0,0.13,N,8,30-34
27366,29,135000,Mortgage,0,Homeimprovement,18000,14.61,0,0.13,N,8,25-29
27367,27,104550,Mortgage,0,Medical,23000,18.43,1,0.19,N,9,25-29
27368,28,123000,Own,0,Debtconsolidation,22000,20.86,1,0.18,Y,8,25-29
27369,29,135000,Mortgage,10,Venture,11000,11.83,0,0.08,N,7,25-29
27370,29,135000,Mortgage,0,Education,11000,8.94,0,0.08,N,8,25-29
27371,32,70000,Rent,2,Medical,15000,14.27,0,0.21,Y,5,30-34
27372,35,135000,Mortgage,12,Education,10000,13.16,0,0.07,Y,7,35-39
27373,34,135000,Mortgage,18,Education,8000,9.32,0,0.06,N,6,30-34
27374,29,64000,Rent,3,Education,15000,15.27,1,0.23,N,6,25-29
27375,34,135000,Mortgage,7,Education,15000,13.47,0,0.11,Y,7,30-34
27376,30,135000,Mortgage,14,Personal,25000,15.25,0,0.19,Y,9,30-34
27377,27,70000,Rent,7,Medical,15000,5.79,0,0.21,N,6,25-29
27378,27,123000,Own,1,Homeimprovement,22350,14.07,1,0.18,Y,6,25-29
27379,34,135600,Mortgage,10,Education,1000,5.42,0,0.01,N,7,30-34
27380,30,70000,Rent,0,Personal,15000,13.61,0,0.21,Y,8,30-34
27381,28,135996,Mortgage,12,Homeimprovement,12500,8.59,0,0.09,N,6,25-29
27382,30,136000,Mortgage,13,Venture,2800,10.65,0,0.02,N,10,30-34
27383,32,136000,Mortgage,11,Medical,12000,10.0,0,0.09,N,8,30-34
27384,27,136000,Mortgage,3,Personal,5000,6.17,0,0.04,N,10,25-29
27385,35,136000,Mortgage,0,Education,15000,10.99,0,0.11,Y,9,35-39
27386,28,136092,Mortgage,2,Personal,8000,13.61,0,0.06,N,7,25-29
27387,35,136240,Mortgage,9,Education,15000,7.88,0,0.11,N,6,35-39
27388,34,136625,Mortgage,3,Venture,15000,7.88,0,0.11,N,6,30-34
27389,28,124886,Mortgage,12,Homeimprovement,5000,11.99,1,0.04,N,9,25-29
27390,28,70000,Rent,2,Medical,15000,11.89,0,0.21,N,7,25-29
27391,30,137057,Mortgage,13,Venture,4750,12.18,0,0.03,N,7,30-34
27392,27,137720,Mortgage,6,Debtconsolidation,13000,7.14,0,0.09,N,9,25-29
27393,28,138000,Mortgage,11,Medical,5000,6.62,0,0.04,N,5,25-29
27394,29,138000,Mortgage,0,Education,25000,13.06,0,0.18,Y,10,25-29
27395,32,138000,Mortgage,16,Education,20000,7.88,0,0.14,N,7,30-34
27396,32,138000,Mortgage,5,Venture,16800,14.35,0,0.12,N,9,30-34
27397,34,138000,Mortgage,14,Debtconsolidation,25000,11.12,0,0.18,N,6,30-34
27398,31,138000,Mortgage,15,Medical,24000,10.62,0,0.17,N,6,30-34
27399,27,138000,Mortgage,5,Personal,17000,7.88,0,0.12,N,5,25-29
27400,28,21084,Own,4,Education,7750,7.51,0,0.37,N,9,25-29
27401,29,138000,Mortgage,3,Homeimprovement,7500,13.24,0,0.05,Y,8,25-29
27402,34,138571,Mortgage,18,Personal,25000,14.59,0,0.18,N,8,30-34
27403,28,138600,Mortgage,10,Debtconsolidation,12000,12.99,0,0.09,N,7,25-29
27404,28,138996,Mortgage,3,Personal,20000,13.79,0,0.14,Y,9,25-29
27405,35,139000,Mortgage,12,Debtconsolidation,35000,12.69,0,0.25,N,6,35-39
27406,30,139008,Mortgage,2,Education,15000,13.47,0,0.11,N,6,30-34
27407,32,139200,Mortgage,5,Education,6000,7.9,0,0.04,N,5,30-34
27408,29,139500,Mortgage,4,Homeimprovement,15000,10.99,0,0.11,N,5,25-29
27409,28,139913,Mortgage,7,Homeimprovement,5375,8.94,0,0.04,N,6,25-29
27410,28,140000,Own,12,Venture,18000,16.29,0,0.13,N,7,25-29
27411,29,140000,Own,5,Venture,27000,9.91,0,0.19,N,7,25-29
27412,27,71000,Rent,11,Education,15000,9.01,0,0.21,N,6,25-29
27413,29,140000,Mortgage,4,Education,16775,14.27,0,0.12,Y,10,25-29
27414,28,140000,Own,1,Education,17600,12.42,0,0.13,N,6,25-29
27415,30,140000,Mortgage,6,Personal,5000,8.9,0,0.04,N,6,30-34
27416,28,140000,Mortgage,4,Homeimprovement,18000,14.65,0,0.13,Y,7,25-29
27417,27,140000,Mortgage,7,Personal,18000,7.9,0,0.13,N,9,25-29
27418,28,140000,Mortgage,8,Medical,22000,7.9,0,0.16,N,6,25-29
27419,31,140000,Mortgage,5,Medical,30000,11.71,0,0.21,N,7,30-34
27420,28,140000,Mortgage,11,Homeimprovement,5000,11.49,0,0.04,N,9,25-29
27421,28,72000,Rent,6,Medical,15000,6.54,0,0.21,N,6,25-29
27422,31,128000,Mortgage,15,Debtconsolidation,35000,15.99,1,0.27,N,6,30-34
27423,27,72000,Rent,0,Medical,15000,11.86,0,0.21,N,6,25-29
27424,33,21000,Own,1,Education,7750,11.83,0,0.37,N,6,30-34
27425,28,128000,Mortgage,11,Debtconsolidation,14400,22.11,1,0.11,Y,8,25-29
27426,27,140000,Mortgage,4,Personal,2800,11.99,0,0.02,N,9,25-29
27427,33,20988,Own,2,Personal,3600,11.71,0,0.17,N,5,30-34
27428,34,128000,Mortgage,14,Homeimprovement,12325,8.49,1,0.1,N,5,30-34
27429,28,140000,Mortgage,12,Venture,9000,5.99,0,0.06,N,9,25-29
27430,31,140000,Mortgage,2,Homeimprovement,11000,10.0,0,0.08,N,8,30-34
27431,28,108800,Mortgage,3,Medical,35000,16.4,1,0.27,Y,7,25-29
27432,27,140000,Mortgage,11,Medical,2700,10.99,0,0.02,N,9,25-29
27433,27,140000,Own,8,Personal,28000,15.65,0,0.2,N,5,25-29
27434,27,140000,Mortgage,12,Debtconsolidation,10000,10.99,0,0.07,N,6,25-29
27435,32,140000,Mortgage,14,Homeimprovement,12000,10.99,0,0.09,N,8,30-34
27436,33,140000,Mortgage,8,Venture,8000,5.79,0,0.06,N,6,30-34
27437,34,140000,Mortgage,8,Education,12000,7.29,0,0.09,N,8,30-34
27438,29,108800,Mortgage,1,Medical,18500,17.8,1,0.14,N,10,25-29
27439,28,140000,Mortgage,4,Homeimprovement,25000,15.95,0,0.18,N,10,25-29
27440,33,140000,Mortgage,14,Medical,9600,6.91,0,0.07,N,10,30-34
27441,28,140000,Mortgage,12,Medical,15000,8.88,0,0.11,N,5,25-29
27442,32,140000,Mortgage,0,Homeimprovement,18000,6.17,0,0.13,N,5,30-34
27443,32,140000,Mortgage,9,Education,11000,5.42,0,0.08,N,8,30-34
27444,32,74000,Rent,15,Venture,15000,17.15,0,0.2,N,6,30-34
27445,29,140000,Mortgage,13,Venture,12600,10.99,0,0.09,N,6,25-29
27446,34,140000,Mortgage,17,Venture,12000,15.21,0,0.09,Y,10,30-34
27447,29,140000,Mortgage,4,Medical,24000,7.88,0,0.17,N,5,25-29
27448,32,140000,Mortgage,3,Education,5000,10.38,0,0.04,N,6,30-34
27449,29,140000,Mortgage,12,Medical,24250,11.12,0,0.17,N,8,25-29
27450,34,128000,Mortgage,2,Debtconsolidation,3000,10.99,1,0.02,N,10,30-34
27451,31,74028,Rent,5,Education,15000,10.59,0,0.2,N,9,30-34
27452,32,140000,Mortgage,5,Homeimprovement,20000,11.12,0,0.14,N,9,30-34
27453,34,140000,Own,13,Education,4000,7.88,0,0.03,N,7,30-34
27454,31,140000,Mortgage,15,Debtconsolidation,12000,7.88,0,0.09,N,9,30-34
27455,33,140000,Mortgage,2,Homeimprovement,6000,6.76,0,0.04,N,6,30-34
27456,29,74872,Rent,4,Personal,15000,7.88,0,0.2,N,9,25-29
27457,33,140000,Mortgage,6,Medical,13000,7.51,0,0.09,N,6,30-34
27458,31,75000,Rent,5,Debtconsolidation,15000,12.69,0,0.2,N,5,30-34
27459,34,128000,Own,0,Debtconsolidation,25000,17.39,1,0.2,N,5,30-34
27460,30,108800,Mortgage,2,Medical,15000,16.35,1,0.12,N,8,30-34
27461,27,140000,Own,12,Venture,24100,11.83,0,0.17,N,10,25-29
27462,27,140000,Mortgage,0,Homeimprovement,6000,13.57,0,0.04,N,5,25-29
27463,27,75000,Rent,5,Personal,15000,6.91,0,0.2,N,10,25-29
27464,27,140000,Mortgage,2,Education,14000,10.99,0,0.1,N,5,25-29
27465,35,140000,Mortgage,3,Medical,25000,12.21,0,0.18,N,10,35-39
27466,32,140000,Mortgage,16,Venture,25000,10.08,0,0.18,N,7,30-34
27467,27,140004,Mortgage,11,Venture,9800,5.42,0,0.07,N,6,25-29
27468,34,140004,Mortgage,4,Debtconsolidation,12000,10.99,0,0.09,N,8,30-34
27469,32,140304,Mortgage,8,Medical,20000,6.91,0,0.14,N,10,30-34
27470,27,75000,Rent,2,Debtconsolidation,15000,14.35,0,0.2,N,5,25-29
27471,27,140987,Mortgage,5,Venture,6450,5.99,0,0.05,N,10,25-29
27472,29,141000,Mortgage,1,Venture,8000,6.99,0,0.06,N,9,25-29
27473,28,141000,Mortgage,4,Homeimprovement,9000,7.14,0,0.06,N,8,25-29
27474,28,141996,Mortgage,3,Venture,13000,10.99,0,0.09,N,7,25-29
27475,27,129996,Mortgage,2,Venture,12800,14.84,1,0.1,Y,7,25-29
27476,32,130000,Mortgage,3,Debtconsolidation,5000,10.99,1,0.04,N,9,30-34
27477,30,142000,Mortgage,5,Venture,10000,11.12,0,0.07,N,8,30-34
27478,28,142000,Mortgage,3,Education,18000,10.38,0,0.13,N,8,25-29
27479,29,142000,Own,14,Education,24250,11.48,0,0.17,N,7,25-29
27480,33,69000,Rent,3,Homeimprovement,15000,10.62,1,0.22,N,7,30-34
27481,30,110925,Mortgage,1,Medical,25000,15.33,1,0.19,N,9,30-34
27482,30,143000,Mortgage,11,Personal,18000,8.49,0,0.13,N,7,30-34
27483,29,143000,Mortgage,2,Homeimprovement,16800,6.17,0,0.12,N,9,25-29
27484,27,75000,Rent,7,Venture,15000,11.14,0,0.2,N,6,25-29
27485,33,143004,Mortgage,17,Venture,10000,6.99,0,0.07,N,9,30-34
27486,34,143150,Mortgage,0,Venture,12000,9.32,0,0.08,N,6,30-34
27487,35,143485,Mortgage,10,Personal,8000,10.62,0,0.06,N,7,35-39
27488,30,143500,Mortgage,0,Homeimprovement,20000,11.89,0,0.14,N,8,30-34
27489,27,144000,Mortgage,11,Education,16000,16.77,0,0.11,Y,6,25-29
27490,27,144000,Mortgage,11,Debtconsolidation,11000,8.9,0,0.08,N,6,25-29
27491,33,144000,Mortgage,1,Medical,5000,8.9,0,0.03,N,10,30-34
27492,28,144000,Mortgage,12,Medical,35000,8.9,0,0.24,N,7,25-29
27493,35,144000,Mortgage,0,Education,35000,10.99,0,0.24,N,9,35-39
27494,29,144000,Mortgage,13,Venture,16000,6.62,0,0.11,N,9,25-29
27495,29,144000,Mortgage,11,Medical,7000,10.59,0,0.05,N,10,25-29
27496,30,144000,Mortgage,7,Medical,6000,8.49,0,0.04,N,8,30-34
27497,28,144000,Own,11,Medical,7000,15.99,0,0.05,Y,10,25-29
27498,28,144000,Mortgage,12,Personal,30000,10.99,0,0.21,N,5,25-29
27499,27,144000,Mortgage,6,Medical,5000,7.49,0,0.03,N,5,25-29
27500,30,144000,Mortgage,12,Personal,35000,12.68,0,0.24,N,8,30-34
27501,27,75127,Rent,11,Homeimprovement,15000,10.64,0,0.2,N,6,25-29
27502,29,144000,Mortgage,4,Debtconsolidation,5000,13.06,0,0.03,N,7,25-29
27503,30,144000,Mortgage,2,Venture,6000,6.91,0,0.04,N,6,30-34
27504,30,69600,Rent,0,Personal,15000,14.59,1,0.22,N,7,30-34
27505,27,144000,Mortgage,4,Debtconsolidation,21000,13.57,0,0.15,Y,8,25-29
27506,28,76000,Rent,2,Homeimprovement,15000,12.73,0,0.2,Y,9,25-29
27507,33,144000,Mortgage,13,Education,19000,10.99,0,0.13,N,8,30-34
27508,31,76000,Rent,2,Personal,15000,7.88,0,0.2,N,7,30-34
27509,30,144997,Mortgage,14,Personal,25000,11.83,0,0.17,N,5,30-34
27510,30,145000,Mortgage,3,Homeimprovement,9600,7.9,0,0.07,N,6,30-34
27511,31,20000,Own,1,Homeimprovement,5000,8.59,0,0.25,N,8,30-34
27512,29,145000,Mortgage,0,Venture,14000,16.77,0,0.1,Y,5,25-29
27513,30,145000,Mortgage,4,Debtconsolidation,6000,10.59,0,0.04,N,8,30-34
27514,32,71000,Rent,2,Education,15000,15.95,1,0.21,N,9,30-34
27515,29,20000,Own,0,Venture,3000,8.0,0,0.15,N,5,25-29
27516,31,77000,Rent,2,Personal,15000,8.38,0,0.19,N,8,30-34
27517,28,145000,Mortgage,9,Venture,25000,10.99,0,0.17,N,9,25-29
27518,30,79000,Rent,5,Education,15000,10.99,0,0.19,N,7,30-34
27519,30,145000,Mortgage,4,Education,12000,10.99,0,0.08,N,8,30-34
27520,32,145000,Mortgage,1,Debtconsolidation,20000,11.36,0,0.14,N,8,30-34
27521,28,80000,Rent,0,Medical,15000,13.49,0,0.19,N,5,25-29
27522,29,145000,Mortgage,0,Venture,25000,10.08,0,0.17,N,8,25-29
27523,28,133000,Mortgage,6,Debtconsolidation,20000,10.99,1,0.15,Y,5,25-29
27524,27,145986,Mortgage,2,Medical,5500,5.42,0,0.04,N,6,25-29
27525,34,113900,Mortgage,5,Medical,35000,18.64,1,0.26,N,10,30-34
27526,27,146000,Mortgage,5,Medical,2500,8.49,0,0.02,N,5,25-29
27527,29,146000,Mortgage,12,Medical,3800,6.39,0,0.03,N,6,25-29
27528,31,146000,Mortgage,12,Education,2500,16.7,0,0.02,N,9,30-34
27529,29,80000,Rent,13,Medical,15000,10.37,0,0.19,N,8,25-29
27530,29,80000,Rent,13,Medical,15000,13.72,0,0.19,Y,5,25-29
27531,28,147500,Mortgage,12,Debtconsolidation,10000,11.12,0,0.07,N,7,25-29
27532,27,19200,Own,3,Personal,8000,8.9,1,0.42,N,8,25-29
27533,28,80000,Rent,2,Debtconsolidation,15000,11.48,0,0.19,N,5,25-29
27534,27,147884,Mortgage,4,Homeimprovement,4500,11.49,0,0.03,N,5,25-29
27535,33,148000,Mortgage,17,Venture,8000,13.98,0,0.05,Y,5,30-34
27536,29,136000,Mortgage,4,Debtconsolidation,7775,14.96,1,0.06,Y,5,25-29
27537,33,82000,Rent,5,Venture,15000,14.35,0,0.18,N,7,30-34
27538,29,83500,Rent,1,Homeimprovement,15000,13.43,0,0.18,Y,10,25-29
27539,27,149616,Own,0,Medical,15000,11.03,0,0.1,N,10,25-29
27540,28,84000,Rent,3,Homeimprovement,15000,11.86,0,0.18,N,9,25-29
27541,32,84000,Rent,7,Debtconsolidation,15000,10.99,0,0.18,N,7,30-34
27542,32,150000,Mortgage,16,Medical,16000,6.03,0,0.11,N,10,30-34
27543,33,150000,Mortgage,17,Venture,14000,6.62,0,0.09,N,7,30-34
27544,34,150000,Mortgage,18,Debtconsolidation,6000,6.03,0,0.04,N,10,30-34
27545,32,150000,Mortgage,11,Personal,20000,7.9,0,0.13,N,10,30-34
27546,34,138000,Mortgage,18,Homeimprovement,2400,19.91,1,0.02,Y,7,30-34
27547,34,150000,Mortgage,1,Venture,28000,11.71,0,0.19,N,5,30-34
27548,32,66725,Rent,4,Medical,15000,10.99,1,0.19,N,5,30-34
27549,29,78996,Rent,0,Homeimprovement,15000,15.7,1,0.19,Y,7,25-29
27550,35,150000,Mortgage,16,Homeimprovement,10000,7.9,0,0.07,N,9,35-39
27551,32,150000,Own,3,Homeimprovement,8000,10.99,0,0.05,Y,6,30-34
27552,30,19200,Own,4,Personal,2100,7.14,0,0.11,N,5,30-34
27553,32,150000,Mortgage,17,Venture,12000,12.99,0,0.08,Y,9,30-34
27554,31,138000,Mortgage,0,Personal,35000,7.49,1,0.25,N,5,30-34
27555,35,73000,Rent,0,Homeimprovement,15000,15.57,1,0.21,N,8,35-39
27556,30,138000,Mortgage,13,Homeimprovement,10000,10.99,1,0.07,N,10,30-34
27557,29,62050,Rent,3,Medical,15000,15.95,1,0.21,Y,8,25-29
